Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,price_per_kg,total_revenue,discountValue
Ice Cream & Desserts,Ching's Secret Noodles - Pad Thai Original,20000,0,6,20000,130,False,130,153846.15384615384,120000,0
Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5500,30,5,3800,80,False,80,47500.0,19000,1700
Ice Cream & Desserts,Del Monte Black Sliced Olives,25000,0,1,25000,450,False,450,55555.555555555555,25000,0
Ice Cream & Desserts,Kitchens Of India Murgh Methi,22000,30,5,15400,285,False,285,54035.087719298244,77000,6600
Ice Cream & Desserts,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,False,300,96000.0,172800,0
Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,False,350,74285.71428571429,156000,6500
Ice Cream & Desserts,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,False,130,153846.15384615384,120000,0
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,False,70,107142.85714285714,45000,0
Ice Cream & Desserts,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,False,400,30000.0,12000,0
Ice Cream & Desserts,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,False,130,153846.15384615384,120000,0
Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,False,900,39444.444444444445,213000,4400
Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,False,42,130952.38095238096,11000,0
Ice Cream & Desserts,Ching's Secret Tomato Soup,5500,0,6,5500,55,False,55,100000.0,33000,0
Ice Cream & Desserts,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,False,400,42250.0,16900,0
Ice Cream & Desserts,Japanese Choice Udon Noodles,29500,9,6,26600,250,False,250,106400.0,159600,2900
Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,False,500,57600.0,144000,3200
Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,False,200,30500.0,36600,400
Ice Cream & Desserts,Kitchens Of India Dal Makhani,11000,30,1,7700,285,False,285,27017.543859649122,7700,3300
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,False,80,47500.0,22800,1700
Ice Cream & Desserts,Del Monte Green Chili Sauce,5500,0,3,5500,190,False,190,28947.36842105263,16500,0
Ice Cream & Desserts,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,False,3,19800.0,59400,6600
Ice Cream & Desserts,Kellogg's Original Corn Flakes,18500,5,6,17500,475,False,475,36842.1052631579,105000,1000
Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,False,3,21600.0,129600,4200
Ice Cream & Desserts,Kitchens Of India Rajma Masala,11000,30,5,7700,285,False,285,27017.543859649122,38500,3300
Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,False,285,27017.543859649122,15400,3300
Ice Cream & Desserts,Figaro Pitted Black Olive ,17900,0,6,17900,450,False,450,39777.77777777778,107400,0
Ice Cream & Desserts,Cantina Tabasco Red Sauce,14000,15,6,11900,60,False,60,198333.33333333334,71400,2100
Ice Cream & Desserts,Mother's Recipe Pickle - Mixed,14900,26,6,10900,500,False,500,21800.0,65400,4000
Ice Cream & Desserts,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,27900,0,5,27900,300,False,300,93000.0,139500,0
Ice Cream & Desserts,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,False,200,24500.0,9800,100
Ice Cream & Desserts,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,14000,20,6,11200,80,False,80,140000.0,67200,2800
Ice Cream & Desserts,Veeba Peri Peri Sauce,16100,0,6,16100,300,False,300,53666.666666666664,96600,0
Ice Cream & Desserts,Pantai Sriracha Yellow Chilli Sauce,22500,15,6,19100,200,False,200,95500.0,114600,3400
Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,False,500,33800.0,101400,2100
Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,12300,0,6,12300,600,False,600,20500.0,73800,0
Ice Cream & Desserts,Pantai Spring Roll Sauce,27500,10,6,24500,200,False,200,122500.0,147000,3000
Ice Cream & Desserts,MTR Vermicelli Payasam,7500,0,6,7500,180,False,180,41666.666666666664,45000,0
Ice Cream & Desserts,Bagrrys Corn Flakes,35000,0,6,35000,880,False,800,39772.72727272727,210000,0
Ice Cream & Desserts,MTR Ready To Eat Palak Paneer ,13500,11,6,12000,300,False,300,40000.0,72000,1500
Ice Cream & Desserts,Del Monte Red Chili Sauce,5500,0,5,5500,190,False,190,28947.36842105263,27500,0
Ice Cream & Desserts,Kitchens of India Mutter Paneer Mix,12000,30,4,8400,285,False,285,29473.684210526317,33600,3600
Ice Cream & Desserts,Pantai Green Curry Paste,6000,6,6,5600,50,False,50,112000.0,33600,400
Ice Cream & Desserts,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,False,180,61111.11111111112,66000,0
Ice Cream & Desserts,MTR Dal Fry,11000,0,5,11000,300,False,300,36666.666666666664,55000,0
Ice Cream & Desserts,Pantai Fish Sauce,27500,14,6,23400,200,False,200,117000.0,140400,4100
Ice Cream & Desserts,Cantina Beans Mexican Beans,25000,14,6,21300,410,False,410,51951.21951219512,127800,3700
Ice Cream & Desserts,Ching's Secret Manchurian Instant Noodle,11400,0,6,11400,480,False,480,23750.0,68400,0
Ice Cream & Desserts,Remia Salad Italian Dressing ,23000,0,6,23000,250,False,250,92000.0,138000,0
Ice Cream & Desserts,Yummiez Veg Cheese Fingers Pouch,23000,0,4,23000,400,False,400,57500.0,92000,0
Ice Cream & Desserts,MTR Dal Makhani,11000,0,4,11000,300,False,300,36666.666666666664,44000,0
Ice Cream & Desserts,MTR Ready to Eat Pav Bhaji,11000,0,6,11000,300,False,300,36666.666666666664,66000,0
Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,False,77,32467.532467532466,2500,0
Ice Cream & Desserts,Nestlé CERELAC Baby Cereal with Milk,27200,0,1,27200,300,False,300,90666.66666666667,27200,0
Ice Cream & Desserts,Remia Salad Caesar Dressing,25000,0,6,25000,250,False,250,100000.0,150000,0
Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli Mixed Fruit,33000,0,6,33000,500,False,500,66000.0,198000,0
Ice Cream & Desserts,MTR Paneer Butter Masala & Veg Pulao,17500,9,4,15800,375,False,375,42133.333333333336,63200,1700
Ice Cream & Desserts,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,12000,0,6,12000,160,False,160,75000.0,72000,0
Ice Cream & Desserts,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,28000,50,6,14000,175,False,175,80000.0,84000,14000
Ice Cream & Desserts,Pedigree Dog Food Adult Meat & Rice,66000,7,2,60800,3000,False,3,20266.666666666664,121600,5200
Ice Cream & Desserts,Pantai Sriracha Green Chilli Sauce,22500,15,6,19100,200,False,200,95500.0,114600,3400
Ice Cream & Desserts,Pantai Chilli Garlic Sauce,27500,14,6,23400,200,False,200,117000.0,140400,4100
Ice Cream & Desserts,Pantai Dark Soy Sauce,27500,14,6,23400,200,False,200,117000.0,140400,4100
Ice Cream & Desserts,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,False,400,62250.0,99600,0
Ice Cream & Desserts,Cantina Tabasco Green Sauce,14000,15,6,11900,60,False,60,198333.33333333334,71400,2100
Ice Cream & Desserts,Pantai Pad Thai Sauce (Non-Veg),32500,9,5,29300,200,False,200,146500.0,146500,3200
Ice Cream & Desserts,Pantai Sweet Chilli Sauce,27500,14,6,23400,200,False,200,117000.0,140400,4100
Ice Cream & Desserts,Ching's Secret Schezwan Instant Noodle,11400,0,6,11400,480,False,480,23750.0,68400,0
Ice Cream & Desserts,Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,False,400,62500.0,125000,0
Ice Cream & Desserts,Pediasure Premium Chocolate Powdered Health Drink,61000,0,2,61000,400,False,400,152500.0,122000,0
Ice Cream & Desserts,Chings Secret Hot Garlic Instant Noodles,9100,0,6,9100,60,False,60,151666.66666666666,54600,0
Ice Cream & Desserts,Godrej Yummiez Cheese Corn Nuggets ,23000,0,4,23000,400,False,400,57500.0,92000,0
Ice Cream & Desserts,Pantai Hot Chilli Sauce,27500,14,6,23400,200,False,200,117000.0,140400,4100
Ice Cream & Desserts,Knorr International Mexican Tomato Corn Soup ,6500,6,3,6100,52,False,52,117307.69230769231,18300,400
Ice Cream & Desserts,Bagrry's Fruit Fibre Muesli Mixed Fruit ,59500,0,5,59500,1000,False,1,59500.0,297500,0
Ice Cream & Desserts,MTR Roasted Vermicelli ,10500,0,4,10500,850,False,850,12352.94117647059,42000,0
Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,4400,0,0,4400,280,True,280,15714.285714285714,0,0
Ice Cream & Desserts,"Kurkure Green Chutney, Rajasthani Style",2000,0,0,2000,90,True,90,22222.222222222223,0,0
Ice Cream & Desserts,Kellogg's Chocos Combo Pack,6000,6,0,5600,156,True,156,35897.4358974359,0,400
Ice Cream & Desserts,Kissan Mixed Fruit Jam ,15500,0,0,15500,500,True,500,31000.0,0,0
Ice Cream & Desserts,Lijjat Urad Papad,6000,5,0,5700,200,True,200,28500.0,0,300
Ice Cream & Desserts,Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,True,200,42500.0,0,0
Ice Cream & Desserts,Mother's Recipe Ginger And Garlic Paste,5000,24,0,3800,200,True,200,19000.0,0,1200
Ice Cream & Desserts,Maggi Magic Cubes Chicken,4000,2,0,3900,40,True,40,97500.0,0,100
Ice Cream & Desserts,Pedigree Puppy Chicken Chunks in Gravy ,3500,2,0,3400,70,True,70,48571.42857142857,0,100
Ice Cream & Desserts,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,True,325,45538.46153846154,0,3700
Ice Cream & Desserts,Ching's Chow Mein Hakka Noodles Masala,1000,0,0,1000,20,True,20,50000.0,0,0
Ice Cream & Desserts,Safal Frozen Mixed Vegetables,6000,5,0,5700,500,True,500,11400.0,0,300
Ice Cream & Desserts,Safal Frozen Corn,4100,4,0,3900,200,True,200,19500.0,0,200
Ice Cream & Desserts,Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,True,200,41000.0,0,300
Ice Cream & Desserts,Ching's Secret Veg Hakka Noodles,10700,0,0,10700,600,True,600,17833.333333333332,0,0
Ice Cream & Desserts,Saffola Oats 100 % Natural,1500,0,0,1500,38,True,38,39473.68421052631,0,0
Ice Cream & Desserts,Lijjat Moong Papad,6000,5,0,5700,200,True,200,28500.0,0,300
Ice Cream & Desserts,Mothers Recipe Papad - Sabudana With Rock Salt,3100,9,0,2800,70,True,70,40000.0,0,300
Ice Cream & Desserts,Maggi Chilly Chow Cuppa Noodles,5000,0,0,5000,70,True,70,71428.57142857143,0,0
Ice Cream & Desserts,Veeba Favourites Eggless Burger Mayonnaise,6900,8,0,6300,250,True,250,25200.0,0,600
Ice Cream & Desserts,Sunfeast Yippee! Magic Masala Noodles,4800,6,0,4500,240,True,240,18750.0,0,300
Ice Cream & Desserts,Top Ramen Masala,9100,9,0,8200,560,True,560,14642.857142857143,0,900
Ice Cream & Desserts,Kelloggs Corn Flakes With Real Strawberry Pure,26500,10,0,23600,575,True,575,41043.47826086956,0,2900
Ice Cream & Desserts,Mother's Recipe Potato Papad,3100,9,0,2800,70,True,75,40000.0,0,300
Ice Cream & Desserts,Mothers Recipe Rice Papad Ajwain,2400,0,0,2400,75,True,75,32000.0,0,0
Ice Cream & Desserts,Chef's Basket Durum Wheat Penne Pasta,16000,50,0,8000,500,True,500,16000.0,0,8000
Ice Cream & Desserts,Dabur Hommade - Imli Sauce Saunth,2000,10,0,1800,100,True,100,18000.0,0,200
Ice Cream & Desserts,Zorabian Chicken Kheema Parathas,19000,0,0,19000,300,True,300,63333.333333333336,0,0
Ice Cream & Desserts,Sunfeast Pasta Treat Pack of Tomato Cheese,2800,17,0,2300,65,True,65,35384.61538461539,0,500
Ice Cream & Desserts,Safal Frozen - Sweet Corn,16000,5,0,15200,1000,True,1,15200.0,0,800
Ice Cream & Desserts,MTR Vegetable Upma,2500,0,0,2500,60,True,60,41666.666666666664,0,0
Ice Cream & Desserts,Del Monte Original Blend Tomato Ketchup Pouch,12000,7,0,11100,950,True,950,11684.21052631579,0,900
Ice Cream & Desserts,Del Monte Natural Vinegar ,5500,3,0,5300,180,True,180,29444.44444444444,0,200
Ice Cream & Desserts,Del Monte Eggless Mayo,13500,6,0,12600,500,True,500,25200.0,0,900
Ice Cream & Desserts,ITC Master Chef Cheesy Corn Triangles,16000,5,0,15200,320,True,320,47500.0,0,800
Ice Cream & Desserts,Mother's Recipe Mixed Pickle ,11500,4,0,11000,400,True,400,27500.0,0,500
Ice Cream & Desserts,Godrej Yummiez Chicken Breakfast Salami,15000,4,0,14300,250,True,250,57200.0,0,700
Ice Cream & Desserts,Hershey's Cocoa + Almond Spread,29500,9,0,26600,350,True,350,76000.0,0,2900
Ice Cream & Desserts,Maggi Special Masala Spicy Yummy Noodles,7200,0,0,7200,280,True,280,25714.285714285714,0,0
Ice Cream & Desserts,Del Monte Schezwan Sauce,5500,0,0,5500,190,True,190,28947.36842105263,0,0
Ice Cream & Desserts,Yummiez Green Peas,13500,0,0,13500,500,True,500,27000.0,0,0
Ice Cream & Desserts,Yummiez Green Peas,25000,0,0,25000,1000,True,1,25000.0,0,0
Ice Cream & Desserts,Yummiez American Sweet Corn,8500,0,0,8500,400,True,400,21250.0,0,0
Ice Cream & Desserts,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,7900,0,0,7900,250,True,250,31600.0,0,0
Ice Cream & Desserts,Del Monte Pitted Green Olives,25000,0,0,25000,450,True,450,55555.555555555555,0,0
Chocolates & Candies,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,False,70,17142.85714285714,7200,0
Chocolates & Candies,iD Idli & Dosa Batter ,8000,15,6,6800,1000,False,1,6800.0,40800,1200
Chocolates & Candies,iD Malabar Parota ,8000,10,4,7200,400,False,400,18000.0,28800,800
Chocolates & Candies,iD Wheat Lachha Paratha,8000,12,6,7000,400,False,400,17500.0,42000,1000
Chocolates & Candies,McCain Aloo Tikki,11000,4,6,10500,400,False,400,26250.0,63000,500
Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,False,415,27469.87951807229,68400,600
Chocolates & Candies,McCain Veggie Burger Patty,11500,3,6,11100,360,False,360,30833.333333333332,66600,400
Chocolates & Candies,McCain Veggie Fingers,11700,5,6,11100,400,False,400,27750.0,66600,600
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,False,100,17000.0,10200,100
Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,False,85,40000.0,6800,100
Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,False,420,28095.238095238095,11800,700
Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,False,60,25000.0,4500,0
Chocolates & Candies,Veeba Eggless Mayonnaise,7900,11,5,7000,250,False,250,28000.0,35000,900
Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,False,60,25000.0,9000,0
Chocolates & Candies,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,False,280,23214.285714285714,32500,1000
Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,False,70,28571.428571428572,2000,0
Chocolates & Candies,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,False,38,39473.68421052631,9000,0
Chocolates & Candies,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,False,30,110000.0,13200,700
Chocolates & Candies,Quaker Oats,7900,0,2,7900,400,False,400,19750.0,15800,0
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,False,500,17200.0,17200,200
Chocolates & Candies,McCain French Fries,12000,5,1,11400,420,False,420,27142.85714285714,11400,600
Chocolates & Candies,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,False,15,66666.66666666667,1000,0
Chocolates & Candies,McCain Potato Cheese Shotz,13000,4,6,12400,250,False,250,49600.0,74400,600
Chocolates & Candies,McCain Masala - Fries,12000,5,3,11400,375,False,375,30400.0,34200,600
Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,False,20,75000.0,9000,0
Chocolates & Candies,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,False,240,49166.666666666664,35400,200
Chocolates & Candies,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,False,250,49600.0,12400,600
Chocolates & Candies,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,False,1,32250.0,232200,4300
Chocolates & Candies,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,False,15,66666.66666666667,1000,0
Chocolates & Candies,Amul Spray Infant Milk Food,19700,2,6,19300,500,False,500,38600.0,115800,400
Chocolates & Candies,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,False,375,30400.0,34200,600
Chocolates & Candies,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,False,750,22266.666666666664,50100,800
Chocolates & Candies,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,False,180,115000.0,41400,1300
Chocolates & Candies,Lijjat Garlic Papad,6000,5,5,5700,200,False,200,28500.0,28500,300
Chocolates & Candies,Switz Samosa Dough Sheets,9000,4,6,8600,50,False,50,172000.0,51600,400
Chocolates & Candies,Amul Cheese Spread Creamy,8500,5,6,8000,180,False,180,44444.444444444445,48000,500
Chocolates & Candies,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,False,90,24444.44444444444,13200,0
Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,False,1100,31545.454545454548,173500,3800
Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,False,15,66666.66666666667,2000,0
Chocolates & Candies,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,False,85,38823.529411764706,6600,200
Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,False,400,28500.0,68400,600
Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,False,52,173076.92307692306,54000,1000
Chocolates & Candies,Amul Happy Treats French Fries,6800,4,1,6500,425,False,425,15294.117647058823,6500,300
Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,False,350,102000.0,178500,2300
Chocolates & Candies,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,False,300,49666.666666666664,59600,1200
Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,False,20,75000.0,9000,0
Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,False,50,88000.0,4400,600
Chocolates & Candies,Quaker Oats,19900,7,6,18400,1000,False,1,18400.0,110400,1500
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,False,27,151851.85185185185,24600,1400
Chocolates & Candies,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,False,20,7413.793103448275,51600,400
Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,False,30,110000.0,19800,700
Chocolates & Candies,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,False,15,62500.0,1000,0
Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,False,500,16000.0,48000,8000
Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,False,260,16538.46153846154,12900,1700
Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,False,60,33333.333333333336,12000,500
Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,False,750,53466.66666666667,240600,4400
Chocolates & Candies,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,False,170,29411.764705882353,20000,0
Chocolates & Candies,Ching's Red Chilli Sauce,5500,0,6,5500,200,False,200,27500.0,33000,0
Chocolates & Candies,Amul Lite Spread,4000,2,5,3900,100,False,100,39000.0,19500,100
Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,False,500,50000.0,75000,0
Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,False,27,162962.96296296295,26400,1100
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,False,27,162962.96296296295,26400,1100
Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,False,500,23000.0,11500,0
Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,False,540,16851.85185185185,36400,500
